Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,Age Total,,,,Date,Day total,,,,Day Sum
28/7/2021,0-19,F,58,60,0,1664,1556,0,3338,,,,,,,,,
28/7/2021,0-19,M,62,67,0,1578,1468,0,3175,,,,,,,,,
28/7/2021,20-29,F,278,342,0,2566,1705,0,4891,,,,,,,,,
28/7/2021,20-29,M,247,318,0,2155,1652,0,4372,,,,,,,,,
28/7/2021,30-39,F,674,888,0,2690,1792,0,6044,,,,,,,,,
28/7/2021,30-39,M,405,499,0,2088,1622,0,4614,,,,,,,,,
28/7/2021,40-49,F,1304,1587,0,2367,1890,0,7148,,,,,,,,,
28/7/2021,40-49,M,620,845,0,1435,1310,0,4210,,,,,,,,,
28/7/2021,50-59,F,1798,2094,0,1974,1772,0,7638,,,,,,,,,
28/7/2021,50-59,M,1072,1300,0,1294,1355,0,5021,,,,,,,,,
28/7/2021,60-69,F,1345,1279,0,1176,1063,0,4863,,,,,,,,,
28/7/2021,60-69,M,1134,1190,0,984,973,0,4281,,,,,,,,,
28/7/2021,70-79,F,516,419,0,322,285,0,1542,,,,,,,,,
28/7/2021,70-79,M,438,417,0,292,289,0,1436,,,,,,,,,
28/7/2021,80 and above,F,155,73,0,61,27,0,316,,,,,,,,,
28/7/2021,80 and above,M,136,88,0,56,48,0,328,,,,,,,,,
29/7/2021,0-19,F,41,50,0,1189,1191,0,2471,,,,,,,,,
29/7/2021,0-19,M,37,44,0,965,1280,0,2326,,,,,,,,,
29/7/2021,20-29,F,261,310,0,2478,2123,0,5172,,,,,,,,,
29/7/2021,20-29,M,250,291,0,1932,1891,0,4364,,,,,,,,,
29/7/2021,30-39,F,762,726,0,2776,2483,0,6747,,,,,,,,,
29/7/2021,30-39,M,395,477,0,2020,2116,0,5008,,,,,,,,,
29/7/2021,40-49,F,1348,1218,0,2281,2401,0,7248,,,,,,,,,
29/7/2021,40-49,M,676,684,0,1435,1718,0,4513,,,,,,,,,
29/7/2021,50-59,F,2072,1464,0,1958,2204,0,7698,,,,,,,,,
29/7/2021,50-59,M,1133,984,0,1166,1515,0,4798,,,,,,,,,
29/7/2021,60-69,F,1551,758,0,971,1087,0,4367,,,,,,,,,
29/7/2021,60-69,M,1146,732,0,747,951,0,3576,,,,,,,,,
29/7/2021,70-79,F,753,233,0,607,291,0,1884,,,,,,,,,
29/7/2021,70-79,M,702,249,0,815,296,0,2062,,,,,,,,,
29/7/2021,80 and above,F,183,41,0,120,54,0,398,,,,,,,,,
29/7/2021,80 and above,M,199,41,0,166,45,0,451,,,,,,,,,
30/7/2021,0-19,F,46,56,0,935,1489,0,2526,,,,,,,,,
30/7/2021,0-19,M,54,73,0,1021,1584,0,2732,,,,,,,,,
30/7/2021,20-29,F,270,444,0,2148,2235,0,5097,,,,,,,,,
30/7/2021,20-29,M,242,399,0,1473,1733,0,3847,,,,,,,,,
30/7/2021,30-39,F,745,1067,0,2781,3093,0,7686,,,,,,,,,
30/7/2021,30-39,M,388,664,0,1834,2090,0,4976,,,,,,,,,
30/7/2021,40-49,F,1338,2101,0,2553,3088,0,9080,,,,,,,,,
30/7/2021,40-49,M,671,1071,0,1378,1969,0,5089,,,,,,,,,
30/7/2021,50-59,F,1997,2609,0,2112,2662,0,9380,,,,,,,,,
30/7/2021,50-59,M,1131,1627,0,1158,1617,0,5533,,,,,,,,,
30/7/2021,60-69,F,1523,1514,0,1041,1328,0,5406,,,,,,,,,
30/7/2021,60-69,M,1114,1315,0,659,1039,0,4127,,,,,,,,,
30/7/2021,70-79,F,654,429,0,535,308,0,1926,,,,,,,,,
30/7/2021,70-79,M,650,465,0,603,270,0,1988,,,,,,,,,
30/7/2021,80 and above,F,193,94,0,102,41,0,430,,,,,,,,,
30/7/2021,80 and above,M,181,97,0,155,40,0,473,,,,,,,,,
31/7/2021,0-19,F,30,78,0,1121,1297,0,2526,,,,,,,,,
31/7/2021,0-19,M,43,70,0,1227,1167,0,2507,,,,,,,,,
31/7/2021,20-29,F,255,475,0,2430,2421,0,5581,,,,,,,,,
31/7/2021,20-29,M,208,446,0,1651,1914,0,4219,,,,,,,,,
31/7/2021,30-39,F,607,941,0,2971,2995,0,7514,,,,,,,,,
31/7/2021,30-39,M,321,699,0,1695,2031,0,4746,,,,,,,,,
31/7/2021,40-49,F,1003,1644,0,2696,3007,0,8350,,,,,,,,,
31/7/2021,40-49,M,572,1095,0,1352,1768,0,4787,,,,,,,,,
31/7/2021,50-59,F,1447,2043,0,2015,2229,0,7734,,,,,,,,,
31/7/2021,50-59,M,948,1627,0,1239,1565,0,5379,,,,,,,,,
31/7/2021,60-69,F,1037,1173,0,1012,1094,0,4316,,,,,,,,,
31/7/2021,60-69,M,816,1125,0,783,869,0,3593,,,,,,,,,
31/7/2021,70-79,F,504,341,0,499,228,0,1572,,,,,,,,,
31/7/2021,70-79,M,494,307,0,511,214,0,1526,,,,,,,,,
31/7/2021,80 and above,F,151,75,0,89,42,0,357,,,,,,,,,
31/7/2021,80 and above,M,122,72,0,98,27,0,319,,,,,,,,,
1/8/2021,0-19,F,20,63,0,1475,1467,0,3025,,,,,,,,,
1/8/2021,0-19,M,25,85,0,1506,1414,0,3030,,,,,,,,,
1/8/2021,20-29,F,258,319,0,2737,2035,0,5349,,,,,,,,,
1/8/2021,20-29,M,195,376,0,2012,1882,0,4465,,,,,,,,,
1/8/2021,30-39,F,638,641,0,3102,2422,0,6803,,,,,,,,,
1/8/2021,30-39,M,260,513,0,1807,1751,0,4331,,,,,,,,,
1/8/2021,40-49,F,935,984,1,2605,2247,0,6772,,,,,,,,,
1/8/2021,40-49,M,506,799,4,1358,1479,0,4146,,,,,,,,,
1/8/2021,50-59,F,875,1050,1,1816,1682,0,5424,,,,,,,,,
1/8/2021,50-59,M,710,1043,1,1239,1353,0,4346,,,,,,,,,
1/8/2021,60-69,F,584,510,0,948,775,0,2817,,,,,,,,,
1/8/2021,60-69,M,605,638,0,803,789,0,2835,,,,,,,,,
1/8/2021,70-79,F,256,133,0,458,193,0,1040,,,,,,,,,
1/8/2021,70-79,M,257,144,0,405,178,0,984,,,,,,,,,
1/8/2021,80 and above,F,61,25,0,89,40,0,215,,,,,,,,,
1/8/2021,80 and above,M,65,23,0,96,30,0,214,,,,,,,,,
2/8/2021,0-19,F,49,63,0,1713,1748,0,3573,,,,,,,,,
2/8/2021,0-19,M,58,74,0,1679,1829,0,3640,,,,,,,,,
2/8/2021,20-29,F,312,345,0,2615,1890,0,5162,,,,,,,,,
2/8/2021,20-29,M,316,346,0,2165,1914,0,4741,,,,,,,,,
2/8/2021,30-39,F,784,800,0,2617,2024,0,6225,,,,,,,,,
2/8/2021,30-39,M,491,517,0,2074,1830,0,4912,,,,,,,,,
2/8/2021,40-49,F,1497,1554,0,2215,1967,0,7233,,,,,,,,,
2/8/2021,40-49,M,759,851,0,1404,1480,0,4494,,,,,,,,,
2/8/2021,50-59,F,2075,2067,0,1951,1716,0,7809,,,,,,,,,
2/8/2021,50-59,M,1240,1311,0,1277,1417,0,5245,,,,,,,,,
2/8/2021,60-69,F,1738,1411,0,1190,1087,0,5426,,,,,,,,,
2/8/2021,60-69,M,1443,1334,0,953,1083,0,4813,,,,,,,,,
2/8/2021,70-79,F,928,494,0,636,312,0,2370,,,,,,,,,
2/8/2021,70-79,M,833,454,0,703,343,0,2333,,,,,,,,,
2/8/2021,80 and above,F,216,106,0,124,48,0,494,,,,,,,,,
2/8/2021,80 and above,M,261,93,0,162,61,0,577,,,,,,,,,
3/8/2021,0-19,F,57,58,0,1821,1980,0,3916,,,,,,,,,
3/8/2021,0-19,M,59,48,0,1713,1877,0,3697,,,,,,,,,
3/8/2021,20-29,F,328,357,0,2653,1652,0,4990,,,,,,,,,
3/8/2021,20-29,M,302,280,0,2106,1534,0,4222,,,,,,,,,
3/8/2021,30-39,F,852,744,0,2726,1870,0,6192,,,,,,,,,
3/8/2021,30-39,M,503,500,0,2019,1479,0,4501,,,,,,,,,
3/8/2021,40-49,F,1523,1455,0,2423,1867,0,7268,,,,,,,,,
3/8/2021,40-49,M,869,728,0,1495,1220,0,4312,,,,,,,,,
3/8/2021,50-59,F,2202,1863,0,2194,1781,0,8040,,,,,,,,,
3/8/2021,50-59,M,1272,1155,0,1292,1276,0,4995,,,,,,,,,
3/8/2021,60-69,F,1874,1338,0,1390,1165,0,5767,,,,,,,,,
3/8/2021,60-69,M,1529,1250,0,1081,1028,0,4888,,,,,,,,,
3/8/2021,70-79,F,923,501,0,709,320,0,2453,,,,,,,,,
3/8/2021,70-79,M,855,494,0,771,416,0,2536,,,,,,,,,
3/8/2021,80 and above,F,249,101,0,144,54,0,548,,,,,,,,,
3/8/2021,80 and above,M,253,110,0,171,58,0,592,,,,,,,,,
4/8/2021,0-19,F,35,53,0,1724,1850,0,3662,,,,,,,,,
4/8/2021,0-19,M,55,47,0,1686,1802,0,3590,,,,,,,,,
4/8/2021,20-29,F,254,307,0,2800,1785,0,5146,,,,,,,,,
4/8/2021,20-29,M,188,299,0,2358,1683,0,4528,,,,,,,,,
4/8/2021,30-39,F,624,720,0,2922,1948,0,6214,,,,,,,,,
4/8/2021,30-39,M,395,455,0,2171,1574,0,4595,,,,,,,,,
4/8/2021,40-49,F,1031,1376,0,2429,1954,0,6790,,,,,,,,,
4/8/2021,40-49,M,591,705,0,1486,1345,0,4127,,,,,,,,,
4/8/2021,50-59,F,1608,1819,0,2133,1848,0,7408,,,,,,,,,
4/8/2021,50-59,M,945,1158,0,1232,1187,0,4522,,,,,,,,,
4/8/2021,60-69,F,1564,1303,0,1330,1128,0,5325,,,,,,,,,
4/8/2021,60-69,M,1261,1222,0,959,937,0,4379,,,,,,,,,
4/8/2021,70-79,F,772,414,0,582,316,0,2084,,,,,,,,,
4/8/2021,70-79,M,702,435,0,639,294,0,2070,,,,,,,,,
4/8/2021,80 and above,F,235,78,0,136,51,0,500,,,,,,,,,
4/8/2021,80 and above,M,216,75,0,145,57,0,493,,,,,,,,,
5/8/2021,0-19,F,43,43,0,1260,1345,0,2691,,,,,,,,,
5/8/2021,0-19,M,48,52,0,1090,1285,0,2475,,,,,,,,,
5/8/2021,20-29,F,247,312,0,3037,2373,0,5969,,,,,,,,,
5/8/2021,20-29,M,239,238,0,2397,1848,0,4722,,,,,,,,,
5/8/2021,30-39,F,666,732,1,3401,2501,0,7301,,,,,,,,,
5/8/2021,30-39,M,353,479,0,2461,1877,0,5170,,,,,,,,,
5/8/2021,40-49,F,1095,1412,0,2669,2397,0,7573,,,,,,,,,
5/8/2021,40-49,M,606,709,0,1629,1438,0,4382,,,,,,,,,
5/8/2021,50-59,F,1618,2021,0,2257,2117,0,8013,,,,,,,,,
5/8/2021,50-59,M,1042,1166,0,1227,1334,0,4769,,,,,,,,,
5/8/2021,60-69,F,1557,1307,0,1241,1046,0,5151,,,,,,,,,
5/8/2021,60-69,M,1259,1171,0,878,864,0,4172,,,,,,,,,
5/8/2021,70-79,F,776,449,0,478,267,0,1970,,,,,,,,,
5/8/2021,70-79,M,677,446,0,535,271,0,1929,,,,,,,,,
5/8/2021,80 and above,F,218,97,0,103,40,0,458,,,,,,,,,
5/8/2021,80 and above,M,191,102,0,114,42,0,449,,,,,,,,,
6/8/2021,0-19,F,47,49,0,815,1867,0,2778,,,,,,,,,
6/8/2021,0-19,M,46,54,0,802,1745,0,2647,,,,,,,,,
6/8/2021,20-29,F,257,364,0,2530,2391,0,5542,,,,,,,,,
6/8/2021,20-29,M,249,318,0,1858,1730,0,4155,,,,,,,,,
6/8/2021,30-39,F,716,872,0,3089,3249,0,7926,,,,,,,,,
6/8/2021,30-39,M,421,472,0,1998,2151,0,5042,,,,,,,,,
6/8/2021,40-49,F,1272,1735,0,2685,3364,0,9056,,,,,,,,,
6/8/2021,40-49,M,696,855,0,1366,1890,0,4807,,,,,,,,,
6/8/2021,50-59,F,1853,2254,0,2075,2782,0,8964,,,,,,,,,
6/8/2021,50-59,M,1119,1362,0,1139,1621,0,5241,,,,,,,,,
6/8/2021,60-69,F,1704,1464,0,1088,1331,0,5587,,,,,,,,,
6/8/2021,60-69,M,1323,1327,0,642,965,0,4257,,,,,,,,,
6/8/2021,70-79,F,687,451,0,481,269,0,1888,,,,,,,,,
6/8/2021,70-79,M,645,418,0,498,240,0,1801,,,,,,,,,
6/8/2021,80 and above,F,202,103,0,101,37,0,443,,,,,,,,,
6/8/2021,80 and above,M,190,78,0,103,24,0,395,,,,,,,,,
7/8/2021,0-19,F,30,57,0,912,1421,0,2420,,,,,,,,,
7/8/2021,0-19,M,35,38,0,848,1251,0,2172,,,,,,,,,
7/8/2021,20-29,F,315,358,0,2515,2792,0,5980,,,,,,,,,
7/8/2021,20-29,M,268,292,0,1627,2033,0,4220,,,,,,,,,
7/8/2021,30-39,F,669,653,0,2800,3485,0,7607,,,,,,,,,
7/8/2021,30-39,M,382,445,0,1751,2107,0,4685,,,,,,,,,
7/8/2021,40-49,F,1098,1257,0,2358,3363,0,8076,,,,,,,,,
7/8/2021,40-49,M,641,755,0,1214,1960,0,4570,,,,,,,,,
7/8/2021,50-59,F,1458,1587,0,1868,2699,0,7612,,,,,,,,,
7/8/2021,50-59,M,1076,1109,0,1138,1786,0,5109,,,,,,,,,
7/8/2021,60-69,F,1226,988,0,1072,1270,0,4556,,,,,,,,,
7/8/2021,60-69,M,1169,918,0,752,1053,0,3892,,,,,,,,,
7/8/2021,70-79,F,564,285,0,448,296,0,1593,,,,,,,,,
7/8/2021,70-79,M,487,266,0,400,226,0,1379,,,,,,,,,
7/8/2021,80 and above,F,181,68,0,109,55,0,413,,,,,,,,,
7/8/2021,80 and above,M,135,56,0,88,46,0,325,,,,,,,,,
8/8/2021,0-19,F,41,45,0,1586,1576,0,3248,,,,,,,,,
8/8/2021,0-19,M,33,31,0,1526,1441,0,3031,,,,,,,,,
8/8/2021,20-29,F,243,255,0,3085,2214,0,5797,,,,,,,,,
8/8/2021,20-29,M,217,242,0,2193,1705,0,4357,,,,,,,,,
8/8/2021,30-39,F,562,488,0,3214,2639,0,6903,,,,,,,,,
8/8/2021,30-39,M,302,324,0,2132,1514,0,4272,,,,,,,,,
8/8/2021,40-49,F,748,775,1,2679,2447,0,6650,,,,,,,,,
8/8/2021,40-49,M,458,538,1,1583,1389,0,3969,,,,,,,,,
8/8/2021,50-59,F,783,826,0,2091,1618,0,5318,,,,,,,,,
8/8/2021,50-59,M,694,784,0,1278,1253,0,4009,,,,,,,,,
8/8/2021,60-69,F,557,407,0,1090,814,0,2868,,,,,,,,,
8/8/2021,60-69,M,636,470,1,926,748,0,2781,,,,,,,,,
8/8/2021,70-79,F,198,130,0,376,217,0,921,,,,,,,,,
8/8/2021,70-79,M,190,120,0,358,193,0,861,,,,,,,,,
8/8/2021,80 and above,F,72,19,0,85,40,0,216,,,,,,,,,
8/8/2021,80 and above,M,45,21,0,79,38,0,183,,,,,,,,,
9/8/2021,0-19,F,47,70,0,1297,2012,0,3426,,,,,,,,,
9/8/2021,0-19,M,52,65,0,1244,1904,0,3265,,,,,,,,,
9/8/2021,20-29,F,275,339,0,3032,2025,0,5671,,,,,,,,,
9/8/2021,20-29,M,252,359,0,2725,1879,0,5215,,,,,,,,,
9/8/2021,30-39,F,557,786,0,2985,2141,0,6469,,,,,,,,,
9/8/2021,30-39,M,388,491,0,2559,1812,0,5250,,,,,,,,,
9/8/2021,40-49,F,1068,1549,0,2365,2171,0,7153,,,,,,,,,
9/8/2021,40-49,M,605,761,0,1638,1430,0,4434,,,,,,,,,
9/8/2021,50-59,F,1523,2086,0,2087,1950,0,7646,,,,,,,,,
9/8/2021,50-59,M,1033,1323,0,1282,1311,0,4949,,,,,,,,,
9/8/2021,60-69,F,1539,1592,0,1153,1147,0,5431,,,,,,,,,
9/8/2021,60-69,M,1272,1450,0,893,1092,0,4707,,,,,,,,,
9/8/2021,70-79,F,660,514,0,499,348,0,2021,,,,,,,,,
9/8/2021,70-79,M,651,552,0,517,354,0,2074,,,,,,,,,
9/8/2021,80 and above,F,229,121,0,108,55,0,513,,,,,,,,,
9/8/2021,80 and above,M,183,123,0,115,67,0,488,,,,,,,,,
10/8/2021,0-19,F,48,56,0,1495,1815,0,3414,,,,,,,,,
10/8/2021,0-19,M,61,58,0,1392,1920,0,3431,,,,,,,,,
10/8/2021,20-29,F,245,283,0,3083,1811,0,5422,,,,,,,,,
10/8/2021,20-29,M,235,274,0,2832,1621,0,4962,,,,,,,,,
10/8/2021,30-39,F,550,686,0,3212,1942,0,6390,,,,,,,,,
10/8/2021,30-39,M,340,407,0,2606,1473,0,4826,,,,,,,,,
10/8/2021,40-49,F,982,1274,0,2548,1915,0,6719,,,,,,,,,
10/8/2021,40-49,M,566,652,0,1727,1271,0,4216,,,,,,,,,
10/8/2021,50-59,F,1417,1789,0,2370,1739,0,7315,,,,,,,,,
10/8/2021,50-59,M,913,1119,0,1444,1292,0,4768,,,,,,,,,
10/8/2021,60-69,F,1431,1315,0,1532,1160,0,5438,,,,,,,,,
10/8/2021,60-69,M,1177,1175,0,1136,1083,0,4571,,,,,,,,,
10/8/2021,70-79,F,715,456,0,569,321,0,2061,,,,,,,,,
10/8/2021,70-79,M,695,481,0,636,353,0,2165,,,,,,,,,
10/8/2021,80 and above,F,266,106,0,142,63,0,577,,,,,,,,,
10/8/2021,80 and above,M,248,96,0,151,50,0,545,,,,,,,,,
11/8/2021,0-19,F,37,58,0,1779,1637,0,3511,,,,,,,,,
11/8/2021,0-19,M,35,46,0,1973,1820,0,3874,,,,,,,,,
11/8/2021,20-29,F,230,257,0,2753,2176,0,5416,,,,,,,,,
11/8/2021,20-29,M,240,265,0,2661,1704,0,4870,,,,,,,,,
11/8/2021,30-39,F,539,598,0,2644,2139,0,5920,,,,,,,,,
11/8/2021,30-39,M,318,333,0,2111,1644,0,4406,,,,,,,,,
11/8/2021,40-49,F,943,1172,0,2329,2115,0,6559,,,,,,,,,
11/8/2021,40-49,M,551,561,0,1473,1299,0,3884,,,,,,,,,
11/8/2021,50-59,F,1358,1469,0,1962,1833,0,6622,,,,,,,,,
11/8/2021,50-59,M,874,928,0,1438,1202,0,4442,,,,,,,,,
11/8/2021,60-69,F,1550,1170,0,2024,1133,0,5877,,,,,,,,,
11/8/2021,60-69,M,1467,969,0,2008,1052,0,5496,,,,,,,,,
11/8/2021,70-79,F,659,409,0,448,323,0,1839,,,,,,,,,
11/8/2021,70-79,M,613,404,0,493,353,0,1863,,,,,,,,,
11/8/2021,80 and above,F,193,80,0,121,72,0,466,,,,,,,,,
11/8/2021,80 and above,M,182,79,0,136,50,0,447,,,,,,,,,
12/8/2021,0-19,F,43,51,0,1525,1412,0,3031,,,,,,,,,
12/8/2021,0-19,M,42,51,0,1512,1476,0,3081,,,,,,,,,
12/8/2021,20-29,F,262,298,0,2467,2639,0,5666,,,,,,,,,
12/8/2021,20-29,M,224,268,0,2407,2027,0,4926,,,,,,,,,
12/8/2021,30-39,F,585,707,0,2532,2965,0,6789,,,,,,,,,
12/8/2021,30-39,M,357,393,0,2056,2018,0,4824,,,,,,,,,
12/8/2021,40-49,F,996,1301,0,2055,2736,0,7088,,,,,,,,,
12/8/2021,40-49,M,538,600,0,1353,1602,0,4093,,,,,,,,,
12/8/2021,50-59,F,1488,1779,0,1881,2307,0,7455,,,,,,,,,
12/8/2021,50-59,M,935,1048,0,1165,1320,0,4468,,,,,,,,,
12/8/2021,60-69,F,1478,1213,0,1612,1075,0,5378,,,,,,,,,
12/8/2021,60-69,M,1358,1018,0,1503,902,0,4781,,,,,,,,,
12/8/2021,70-79,F,634,411,0,458,288,0,1791,,,,,,,,,
12/8/2021,70-79,M,589,399,0,450,261,0,1699,,,,,,,,,
12/8/2021,80 and above,F,217,89,0,105,36,0,447,,,,,,,,,
12/8/2021,80 and above,M,198,109,0,123,42,0,472,,,,,,,,,
13/8/2021,0-19,F,50,45,0,1480,1264,0,2839,,,,,,,,,
13/8/2021,0-19,M,32,36,0,1533,1271,0,2872,,,,,,,,,
13/8/2021,20-29,F,271,341,0,2532,2676,0,5820,,,,,,,,,
13/8/2021,20-29,M,204,245,0,2158,1815,0,4422,,,,,,,,,
13/8/2021,30-39,F,579,793,0,2865,3344,0,7581,,,,,,,,,
13/8/2021,30-39,M,306,388,0,2028,2141,0,4863,,,,,,,,,
13/8/2021,40-49,F,1104,1561,0,2391,3242,0,8298,,,,,,,,,
13/8/2021,40-49,M,551,705,0,1418,1748,0,4422,,,,,,,,,
13/8/2021,50-59,F,1506,2064,0,2030,2613,0,8213,,,,,,,,,
13/8/2021,50-59,M,892,1181,0,1189,1395,0,4657,,,,,,,,,
13/8/2021,60-69,F,1532,1386,0,1600,1189,0,5707,,,,,,,,,
13/8/2021,60-69,M,1327,1107,0,1372,833,0,4639,,,,,,,,,
13/8/2021,70-79,F,614,463,0,416,238,0,1731,,,,,,,,,
13/8/2021,70-79,M,533,460,0,420,209,0,1622,,,,,,,,,
13/8/2021,80 and above,F,216,88,0,91,43,0,438,,,,,,,,,
13/8/2021,80 and above,M,178,94,0,96,26,0,394,,,,,,,,,
14/8/2021,0-19,F,34,53,0,1379,1298,0,2764,,,,,,,,,
14/8/2021,0-19,M,56,44,0,1428,1242,0,2770,,,,,,,,,
14/8/2021,20-29,F,244,322,0,2493,2990,0,6049,,,,,,,,,
14/8/2021,20-29,M,178,284,0,1959,1922,0,4343,,,,,,,,,
14/8/2021,30-39,F,612,684,0,2900,3467,0,7663,,,,,,,,,
14/8/2021,30-39,M,355,415,0,1672,2070,0,4512,,,,,,,,,
14/8/2021,40-49,F,850,1242,0,2332,3120,0,7544,,,,,,,,,
14/8/2021,40-49,M,534,677,0,1306,1731,1,4249,,,,,,,,,
14/8/2021,50-59,F,1136,1545,0,1883,2416,0,6980,,,,,,,,,
14/8/2021,50-59,M,854,1129,0,1191,1607,0,4781,,,,,,,,,
14/8/2021,60-69,F,1157,995,0,1451,1176,0,4779,,,,,,,,,
14/8/2021,60-69,M,1108,999,0,1306,922,0,4335,,,,,,,,,
14/8/2021,70-79,F,416,324,0,390,251,0,1381,,,,,,,,,
14/8/2021,70-79,M,397,289,0,358,222,0,1266,,,,,,,,,
14/8/2021,80 and above,F,142,87,0,77,49,0,355,,,,,,,,,
14/8/2021,80 and above,M,124,60,0,85,30,0,299,,,,,,,,,
15/8/2021,0-19,F,25,35,0,2076,1472,0,3608,,,,,,,,,
15/8/2021,0-19,M,33,41,0,1998,1347,0,3419,,,,,,,,,
15/8/2021,20-29,F,220,285,0,2909,2295,0,5709,,,,,,,,,
15/8/2021,20-29,M,137,268,0,2390,1762,0,4557,,,,,,,,,
15/8/2021,30-39,F,425,599,0,3074,2703,0,6801,,,,,,,,,
15/8/2021,30-39,M,215,347,0,1886,1649,0,4097,,,,,,,,,
15/8/2021,40-49,F,579,881,0,2610,2356,0,6426,,,,,,,,,
15/8/2021,40-49,M,346,552,0,1383,1261,0,3542,,,,,,,,,
15/8/2021,50-59,F,586,887,0,1869,1616,0,4958,,,,,,,,,
15/8/2021,50-59,M,556,843,0,1300,1102,0,3801,,,,,,,,,
15/8/2021,60-69,F,494,504,0,1282,773,0,3053,,,,,,,,,
15/8/2021,60-69,M,760,674,0,1273,686,0,3393,,,,,,,,,
15/8/2021,70-79,F,161,151,0,320,210,0,842,,,,,,,,,
15/8/2021,70-79,M,158,148,0,277,146,0,729,,,,,,,,,
15/8/2021,80 and above,F,59,28,0,96,44,0,227,,,,,,,,,
15/8/2021,80 and above,M,43,41,0,68,34,0,186,,,,,,,,,
16/8/2021,0-19,F,38,48,0,2104,1525,0,3715,,,,,,,,,
16/8/2021,0-19,M,54,50,0,2083,1482,0,3669,,,,,,,,,
16/8/2021,20-29,F,214,286,0,2770,2196,0,5466,,,,,,,,,
16/8/2021,20-29,M,229,267,0,2907,1857,0,5260,,,,,,,,,
16/8/2021,30-39,F,509,657,0,2678,2048,0,5892,,,,,,,,,
16/8/2021,30-39,M,324,399,0,2369,1767,0,4859,,,,,,,,,
16/8/2021,40-49,F,908,1275,0,2303,1858,0,6344,,,,,,,,,
16/8/2021,40-49,M,436,665,0,1559,1299,0,3959,,,,,,,,,
16/8/2021,50-59,F,1312,1770,0,1916,1704,0,6702,,,,,,,,,
16/8/2021,50-59,M,798,1061,0,1391,1124,0,4374,,,,,,,,,
16/8/2021,60-69,F,1432,1354,0,1679,1031,0,5496,,,,,,,,,
16/8/2021,60-69,M,1278,1247,0,1448,834,0,4807,,,,,,,,,
16/8/2021,70-79,F,631,486,0,427,254,0,1798,,,,,,,,,
16/8/2021,70-79,M,570,481,0,438,268,0,1757,,,,,,,,,
16/8/2021,80 and above,F,193,108,0,131,53,0,485,,,,,,,,,
16/8/2021,80 and above,M,187,110,0,100,55,0,452,,,,,,,,,
17/8/2021,0-19,F,44,45,0,2082,1660,0,3831,,,,,,,,,
17/8/2021,0-19,M,38,43,0,2192,1633,0,3906,,,,,,,,,
17/8/2021,20-29,F,218,239,0,2757,2031,0,5245,,,,,,,,,
17/8/2021,20-29,M,201,208,0,2736,1835,0,4980,,,,,,,,,
17/8/2021,30-39,F,497,559,0,2607,2007,0,5670,,,,,,,,,
17/8/2021,30-39,M,291,334,0,2076,1588,0,4289,,,,,,,,,
17/8/2021,40-49,F,816,1028,1,2221,1833,0,5899,,,,,,,,,
17/8/2021,40-49,M,431,476,0,1430,1125,0,3462,,,,,,,,,
17/8/2021,50-59,F,1164,1463,0,1938,1640,0,6205,,,,,,,,,
17/8/2021,50-59,M,831,913,0,1351,1094,0,4189,,,,,,,,,
17/8/2021,60-69,F,1276,1153,0,1432,1115,0,4976,,,,,,,,,
17/8/2021,60-69,M,1141,986,0,1375,879,0,4381,,,,,,,,,
17/8/2021,70-79,F,597,428,0,448,317,0,1790,,,,,,,,,
17/8/2021,70-79,M,536,428,0,404,329,0,1697,,,,,,,,,
17/8/2021,80 and above,F,218,88,0,104,55,0,465,,,,,,,,,
17/8/2021,80 and above,M,207,88,0,103,50,0,448,,,,,,,,,
18/8/2021,0-19,F,40,33,0,2153,1470,0,3696,,,,,,,,,
18/8/2021,0-19,M,41,43,0,2104,1449,0,3637,,,,,,,,,
18/8/2021,20-29,F,189,234,0,2643,2039,0,5105,,,,,,,,,
18/8/2021,20-29,M,141,207,0,2704,1725,0,4777,,,,,,,,,
18/8/2021,30-39,F,403,549,0,2595,2181,0,5728,,,,,,,,,
18/8/2021,30-39,M,271,297,0,2028,1701,0,4297,,,,,,,,,
18/8/2021,40-49,F,757,1077,5,2111,1916,5,5871,,,,,,,,,
18/8/2021,40-49,M,385,553,0,1381,1203,2,3524,,,,,,,,,
18/8/2021,50-59,F,1107,1476,5,1862,1722,0,6172,,,,,,,,,
18/8/2021,50-59,M,689,921,3,1354,1109,5,4081,,,,,,,,,
18/8/2021,60-69,F,1219,1177,1,1393,1049,2,4841,,,,,,,,,
18/8/2021,60-69,M,995,1013,1,1307,874,2,4192,,,,,,,,,
18/8/2021,70-79,F,500,429,0,416,298,0,1643,,,,,,,,,
18/8/2021,70-79,M,480,406,0,423,265,0,1574,,,,,,,,,
18/8/2021,80 and above,F,222,91,0,132,54,0,499,,,,,,,,,
18/8/2021,80 and above,M,177,70,0,109,52,0,408,,,,,,,,,
19/8/2021,0-19,F,39,46,0,1691,1189,0,2965,,,,,,,,,
19/8/2021,0-19,M,43,33,0,1806,949,0,2831,,,,,,,,,
19/8/2021,20-29,F,225,237,0,2576,2560,0,5598,,,,,,,,,
19/8/2021,20-29,M,169,206,0,2399,2057,0,4831,,,,,,,,,
19/8/2021,30-39,F,444,557,0,2472,2883,0,6356,,,,,,,,,
